,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
915,20220531,3154,メディアスホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
916,20220531,3156,レスターホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
917,20220531,3157,ジューテックホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
918,20220531,3159,丸善ＣＨＩホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
919,20220531,3160,大光,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
920,20220531,3161,アゼアス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
921,20220531,3166,ＯＣＨＩホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
922,20220531,3167,ＴＯＫＡＩホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
923,20220531,3168,黒谷,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
924,20220531,3169,ミサワ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
925,20220531,3172,ティーライフ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
926,20220531,3173,Ｃｏｍｉｎｉｘ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
927,20220531,3174,ハピネス・アンド・ディ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
928,20220531,3175,エー・ピーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
929,20220531,3176,三洋貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
930,20220531,3177,ありがとうサービス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
931,20220531,3178,チムニー,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
932,20220531,3179,シュッピン,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
933,20220531,3180,ビューティガレージ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
934,20220531,3181,買取王国,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
935,20220531,3182,オイシックス・ラ・大地,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
936,20220531,3183,ウイン・パートナーズ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
937,20220531,3184,ＩＣＤＡホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
938,20220531,3185,夢展望,グロース（内国株式）,6100,小売業,14,小売 ,-,-
939,20220531,3186,ネクステージ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
940,20220531,3187,サンワカンパニー,グロース（内国株式）,6100,小売業,14,小売 ,-,-
941,20220531,3189,ＡＮＡＰ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
942,20220531,3190,ホットマン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
943,20220531,3191,ジョイフル本田,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
944,20220531,3192,白鳩,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
945,20220531,3193,鳥貴族ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
946,20220531,3195,ジェネレーションパス,グロース（内国株式）,6100,小売業,14,小売 ,-,-
947,20220531,3196,ホットランド,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
948,20220531,3197,すかいらーくホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
949,20220531,3198,ＳＦＰホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
950,20220531,3199,綿半ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
951,20220531,3201,日本毛織,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
952,20220531,3202,ダイトウボウ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
953,20220531,3204,トーア紡コーポレーション,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
954,20220531,3205,ダイドーリミテッド,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
955,20220531,3221,ヨシックスホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
956,20220531,3222,ユナイテッド・スーパーマーケット・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
957,20220531,3223,エスエルディー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
958,20220531,3224,ゼネラル・オイスター,グロース（内国株式）,6100,小売業,14,小売 ,-,-
959,20220531,3226,日本アコモデーションファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
960,20220531,3228,三栄建築設計,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
961,20220531,3231,野村不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
962,20220531,3232,三重交通グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
963,20220531,3234,森ヒルズリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
964,20220531,3236,プロパスト,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
965,20220531,3237,イントランス,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
966,20220531,3238,セントラル総合開発,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
967,20220531,3241,ウィル,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
968,20220531,3242,アーバネットコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
969,20220531,3244,サムティ,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
970,20220531,3245,ディア・ライフ,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
971,20220531,3246,コーセーアールイー,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
972,20220531,3248,アールエイジ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
973,20220531,3249,産業ファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
974,20220531,3252,地主,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
975,20220531,3254,プレサンスコーポレーション,スタンダード（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
976,20220531,3261,グランディーズ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
977,20220531,3264,アスコット,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
978,20220531,3266,ファンドクリエーショングループ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
979,20220531,3267,フィル・カンパニー,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
980,20220531,3269,アドバンス・レジデンス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
981,20220531,3271,ＴＨＥグローバル社,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
982,20220531,3275,ハウスコム,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
983,20220531,3276,日本管理センター,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
984,20220531,3277,サンセイランディック,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
985,20220531,3278,ケネディクス・レジデンシャル・ネクスト投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
986,20220531,3279,アクティビア・プロパティーズ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
987,20220531,3280,エストラスト,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
988,20220531,3281,ＧＬＰ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
989,20220531,3282,コンフォリア・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
990,20220531,3283,日本プロロジスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
991,20220531,3284,フージャースホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
992,20220531,3286,トラストホールディングス,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
993,20220531,3287,星野リゾート・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
994,20220531,3288,オープンハウスグループ,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
995,20220531,3289,東急不動産ホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
996,20220531,3290,Ｏｎｅリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
997,20220531,3291,飯田グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
998,20220531,3292,イオンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
999,20220531,3293,アズマハウス,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1000,20220531,3294,イーグランド,スタンダード（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1001,20220531,3295,ヒューリックリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1002,20220531,3296,日本リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1003,20220531,3297,東武住販,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1004,20220531,3299,ムゲンエステート,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1005,20220531,3300,アンビション　ＤＸ　ホールディングス,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1006,20220531,3302,帝国繊維,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1007,20220531,3306,日本製麻,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1008,20220531,3309,積水ハウス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1009,20220531,3315,日本コークス工業,プライム（内国株式）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
1010,20220531,3316,東京日産コンピュータシステム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1011,20220531,3317,フライングガーデン,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1012,20220531,3319,ゴルフダイジェスト・オンライン,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1013,20220531,3320,クロスプラス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1014,20220531,3321,ミタチ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1015,20220531,3322,アルファグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1016,20220531,3323,レカム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1017,20220531,3326,ランシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
1018,20220531,3328,ＢＥＥＮＯＳ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1019,20220531,3329,東和フードサービス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1020,20220531,3333,あさひ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1021,20220531,3341,日本調剤,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1022,20220531,3347,トラスト,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1023,20220531,3349,コスモス薬品,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
1024,20220531,3350,レッド・プラネット・ジャパン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1025,20220531,3352,バッファロー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1026,20220531,3353,メディカル一光グループ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1027,20220531,3355,クリヤマホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1028,20220531,3356,テリロジー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1029,20220531,3358,ワイエスフード,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1030,20220531,3359,ｃｏｔｔａ,グロース（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1031,20220531,3360,シップヘルスケアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
1032,20220531,3361,トーエル,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1033,20220531,3370,フジタコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1034,20220531,3371,ソフトクリエイトホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
